[info] Benchmark                                             Mode  Cnt      Score     Error  Units
[info] StatsBenchmark_Small.fastForeach_array                avgt   20      0.366 ±    0.006  us/op
[info] StatsBenchmark_Small.fastForeach_immutable_final      avgt   20      0.746 ±    0.006  us/op
[info] StatsBenchmark_Small.fastForeach_immutable_nonfinal   avgt   20      0.728 ±    0.012  us/op
[info] StatsBenchmark_Small.fastForeach_mutable_final        avgt   20      0.412 ±    0.002  us/op
[info] StatsBenchmark_Small.fastForeach_mutable_nonfinal     avgt   20      0.410 ±    0.005  us/op
[info] StatsBenchmark_Small.foreach_array                    avgt   20      0.322 ±    0.002  us/op
[info] StatsBenchmark_Small.foreach_immutable_final          avgt   20      0.774 ±    0.011  us/op
[info] StatsBenchmark_Small.foreach_immutable_nonfinal       avgt   20      0.673 ±    0.004  us/op
[info] StatsBenchmark_Small.foreach_mutable_final            avgt   20      0.313 ±    0.002  us/op
[info] StatsBenchmark_Small.foreach_mutable_nonfinal         avgt   20      0.313 ±    0.002  us/op

[info] Benchmark                                             Mode  Cnt      Score      Error  Units
[info] StatsBenchmark_Large.fastForeach2_immutable_final     avgt   20  19482.189 ± 1203.669  us/op
[info] StatsBenchmark_Large.fastForeach2_immutable_nonfinal  avgt   20  20337.308 ±  490.851  us/op
[info] StatsBenchmark_Large.fastForeach2_mutable_final       avgt   20  19443.444 ±  272.040  us/op
[info] StatsBenchmark_Large.fastForeach2_mutable_nonfinal    avgt   20  25858.052 ±  635.716  us/op
[info] StatsBenchmark_Large.fastForeach_array                avgt   20  17934.333 ±  286.776  us/op
[info] StatsBenchmark_Large.fastForeach_immutable_final      avgt   20  18204.320 ±  467.692  us/op
[info] StatsBenchmark_Large.fastForeach_immutable_nonfinal   avgt   20  19168.661 ±  628.432  us/op
[info] StatsBenchmark_Large.fastForeach_mutable_final        avgt   20  18728.445 ±  176.093  us/op
[info] StatsBenchmark_Large.fastForeach_mutable_nonfinal     avgt   20  18900.998 ±  263.098  us/op
[info] StatsBenchmark_Large.foreach_array                    avgt   20  17293.360 ±  368.679  us/op
[info] StatsBenchmark_Large.foreach_immutable_final          avgt   20  20464.445 ±  711.716  us/op
[info] StatsBenchmark_Large.foreach_immutable_nonfinal       avgt   20  20660.174 ±  527.581  us/op
[info] StatsBenchmark_Large.foreach_mutable_final            avgt   20  17616.511 ±  381.441  us/op
[info] StatsBenchmark_Large.foreach_mutable_nonfinal         avgt   20  16756.405 ±  232.428  us/op
[info] StatsBenchmark_Small.fastForeach2_immutable_final     avgt   20      0.756 ±    0.022  us/op
[info] StatsBenchmark_Small.fastForeach2_immutable_nonfinal  avgt   20      0.760 ±    0.006  us/op
[info] StatsBenchmark_Small.fastForeach2_mutable_final       avgt   20      0.512 ±    0.004  us/op
[info] StatsBenchmark_Small.fastForeach2_mutable_nonfinal    avgt   20      0.534 ±    0.009  us/op
[info] StatsBenchmark_Small.fastForeach_array                avgt   20      0.360 ±    0.007  us/op
[info] StatsBenchmark_Small.fastForeach_immutable_final      avgt   20      0.740 ±    0.010  us/op
[info] StatsBenchmark_Small.fastForeach_immutable_nonfinal   avgt   20      0.726 ±    0.010  us/op
[info] StatsBenchmark_Small.fastForeach_mutable_final        avgt   20      0.402 ±    0.008  us/op
[info] StatsBenchmark_Small.fastForeach_mutable_nonfinal     avgt   20      0.392 ±    0.007  us/op
[info] StatsBenchmark_Small.foreach_array                    avgt   20      0.319 ±    0.002  us/op
[info] StatsBenchmark_Small.foreach_immutable_final          avgt   20      0.780 ±    0.013  us/op
[info] StatsBenchmark_Small.foreach_immutable_nonfinal       avgt   20      0.715 ±    0.036  us/op
[info] StatsBenchmark_Small.foreach_mutable_final            avgt   20      0.315 ±    0.006  us/op
[info] StatsBenchmark_Small.foreach_mutable_nonfinal         avgt   20      0.315 ±    0.005  us/op
